-DOCSTART-
601	Japan Immigration Policy Institute	http://en.wikipedia.org/wiki/Japan_Immigration_Policy_Institute	42161679	nil
-DOCSTART-
602	Diaoyu	http://en.wikipedia.org/wiki/Senkaku_Islands	348333	m.01yzfk
603	China	http://en.wikipedia.org/wiki/China	5405	m.0d05w3
-DOCSTART-
604	Bill Ericson	nil	nil	nil
605	Mohr Davidow Ventures	nil	nil	nil
-DOCSTART-
606	Homeland Security	http://en.wikipedia.org/wiki/United_States_Department_of_Homeland_Security	58236	m.0fytk
607	Daryl Johnson	http://en.wikipedia.org/wiki/Daryl_Johnson	13939767	m.03cntts
-DOCSTART-
608	Molly Corbett Broad	http://en.wikipedia.org/wiki/Molly_Corbett_Broad	2673007	m.07w_63
609	Education	http://en.wikipedia.org/wiki/American_Council_on_Education	9900744	m.02pwd4f
-DOCSTART-
610	Choice Bakery	nil	nil	nil
611	Honolulu	nil	nil	nil
-DOCSTART-
612	Falmouth\/Cumberland Community Chamber	nil	nil	nil
613	Eric Anton	nil	nil	nil
-DOCSTART-
614	Federal Highway Administration	http://en.wikipedia.org/wiki/Federal_Highway_Administration	1339400	m.04tzls
615	Victor Mendez	http://en.wikipedia.org/wiki/Victor_Mendez	23603586	m.06zsy7n
-DOCSTART-
616	Chicago	http://en.wikipedia.org/wiki/Chicago	6886	m.01_d4
617	Libertyville	http://en.wikipedia.org/wiki/Libertyville,_Illinois	111475	m.0sb34
-DOCSTART-
618	GOP	http://en.wikipedia.org/wiki/Republican_Party_(United_States)	32070	m.07wbk
619	Mitt Romney	http://en.wikipedia.org/wiki/Mitt_Romney	426208	m.0271_s
-DOCSTART-
620	Sgt. Paul Edwards	nil	nil	nil
621	Bangor	http://en.wikipedia.org/wiki/Bangor,_Iowa	31717099	m.048y8f5
-DOCSTART-
622	Bednarik	http://en.wikipedia.org/wiki/Chuck_Bednarik_Award	522811	m.02l79s
623	Mathieu	http://en.wikipedia.org/wiki/Tyrann_Mathieu	33434273	m.0h94lgp
-DOCSTART-
624	Brody Benson	nil	nil	nil
625	Highland	nil	nil	nil
-DOCSTART-
626	Eneco Tour	http://en.wikipedia.org/wiki/Eneco_Tour	2390880	m.078n_t
627	Lars Boom	http://en.wikipedia.org/wiki/Lars_Boom	9290593	m.0283834
-DOCSTART-
628	Marcia McBrien	nil	nil	nil
629	Michigan Supreme Court	http://en.wikipedia.org/wiki/Michigan_Supreme_Court	1313678	m.04s5bm
-DOCSTART-
630	Joint Chiefs	http://en.wikipedia.org/wiki/Joint_Chiefs_of_Staff	195322	m.01brfl
631	Army General Martin E. Dempsey	http://en.wikipedia.org/wiki/Martin_Dempsey	381353	m.021mtp
-DOCSTART-
632	Cardinals	http://en.wikipedia.org/wiki/Arizona_Cardinals	2102	m.0ws7
633	Daytona	http://en.wikipedia.org/wiki/Daytona_Beach,_Florida	109820	m.0rsjf
-DOCSTART-
634	Kentucky	http://en.wikipedia.org/wiki/Kentucky_Wildcats	2627960	m.07ssny
635	John	http://en.wikipedia.org/wiki/John_Calipari	1642930	m.05k1d_
-DOCSTART-
636	Herm Edwards	http://en.wikipedia.org/wiki/Herman_Edwards	1331649	m.04tcr2
637	Kansas City Chiefs	http://en.wikipedia.org/wiki/Kansas_City_Chiefs	20297793	m.0487_
-DOCSTART-
638	Bruno Ferrante	http://en.wikipedia.org/wiki/Bruno_Ferrante	3491041	m.09gczh
639	ILVA	http://en.wikipedia.org/wiki/ILVA	7395356	m.0260d8t
-DOCSTART-
640	Mitt Romney	http://en.wikipedia.org/wiki/Mitt_Romney	426208	m.0271_s
641	GOP	http://en.wikipedia.org/wiki/Republican_Party_(United_States)	32070	m.07wbk
-DOCSTART-
642	Kentucky	http://en.wikipedia.org/wiki/Republican_Party_of_Kentucky	11345596	m.02r8fh0
643	Darrell Brock	http://en.wikipedia.org/wiki/Darrell_Brock_Jr.	3323421	m.095tkm
-DOCSTART-
644	Andrew Struass	http://en.wikipedia.org/wiki/Andrew_Strauss	670087	m.031g75
645	England	http://en.wikipedia.org/wiki/England_cricket_team	759125	m.038zh6
-DOCSTART-
646	LSU	http://en.wikipedia.org/wiki/LSU_Tigers	4587079	m.0cb9b2
647	Les Miles	http://en.wikipedia.org/wiki/Les_Miles	1520796	m.057nwf
-DOCSTART-
648	Kelsey Grammer	http://en.wikipedia.org/wiki/Kelsey_Grammer	17130	m.04cl1
649	Golden Globe	http://en.wikipedia.org/wiki/Golden_Globe_Award	142724	m.011_7_
-DOCSTART-
650	Costa-Castillo	http://en.wikipedia.org/wiki/Costa-Castillo	42121264	nil
651	St. Joseph	http://en.wikipedia.org/wiki/St._Joseph_Medical_Center	10698935	m.02qml6y
-DOCSTART-
652	Fiore	nil	nil	nil
653	Boulevard	http://en.wikipedia.org/wiki/Boulevard_and_Trumbull_Towing	40158216	m.0wxx4yx
-DOCSTART-
654	Appalachian	http://en.wikipedia.org/wiki/Appalachian_Trail_Conservancy	87009	m.0lyj0
655	Mark Wenger	http://en.wikipedia.org/wiki/Mark_Wenger	24148454	m.01gjbw
-DOCSTART-
656	Highland Capital Partners	http://en.wikipedia.org/wiki/Highland_Capital_Partners	18774830	m.0fzjws
657	Corey Mulloy	nil	nil	nil
-DOCSTART-
658	Chris Wood	http://en.wikipedia.org/wiki/Chris_Wood_(Coach)	2201511	m.06vh_j
659	Har-Ber	http://en.wikipedia.org/wiki/Har-Ber	36812240	m.07679yt
-DOCSTART-
660	Associated Press	http://en.wikipedia.org/wiki/Associated_Press	18935732	m.0cv_2
661	Julie Pace	nil	nil	nil
-DOCSTART-
662	Bowl	http://en.wikipedia.org/wiki/Pro_Bowl	274117	m.01p38d
663	Larry Fitzgerald	http://en.wikipedia.org/wiki/Larry_Fitzgerald	1078709	m.0443b8
-DOCSTART-
664	Home Cooking School	http://en.wikipedia.org/wiki/Home_Cooking_School	5355	m.01mtb
665	Charleston Civic Center Little Theater	http://en.wikipedia.org/wiki/Charleston_Civic_Center_Little_Theater	2298873	m.071ytc
-DOCSTART-
666	Drew Karedes	http://en.wikipedia.org/wiki/Drew_Karedes	4368344	m.0bzk0b
667	KHOU	http://en.wikipedia.org/wiki/KHOU_%28TV%29	1854317	m.06174w
-DOCSTART-
668	Brendan Cassar	nil	nil	nil
669	UNESCO	http://en.wikipedia.org/wiki/UNESCO	21786641	m.05yg8kx
-DOCSTART-
670	Beverly Heritage Center	http://en.wikipedia.org/wiki/Beverly_Heritage_Center	316176	m.01tw7q
671	Terry Hackney	http://en.wikipedia.org/wiki/Terry_Hackney	1239956	m.04l99r
-DOCSTART-
672	Larry Fitzgerald	http://en.wikipedia.org/wiki/Larry_Fitzgerald	1078709	m.0443b8
673	Arizona Cardinals	http://en.wikipedia.org/wiki/Arizona_Cardinals	2102	m.0ws7
-DOCSTART-
674	KATU News	http://en.wikipedia.org/wiki/KATU_News	897840	m.03mwrb
675	Dan Tilkin	nil	nil	nil
-DOCSTART-
676	Federation	http://en.wikipedia.org/wiki/CEGEP	189187	m.019ws7
677	Jean Beauchesne	http://en.wikipedia.org/wiki/Jean_Beauchesne	33750135	m.0hhvqvj
-DOCSTART-
678	Internet REIT	nil	nil	nil
679	Bob Martin	nil	nil	nil
-DOCSTART-
680	Raleigh	http://en.wikipedia.org/wiki/Raleigh,_North_Carolina	57845	m.0fvyg
681	Craftsmen Guild	http://en.wikipedia.org/wiki/Carolina_Designer_Craftsmen_Guild	35559187	m.0j9l9_1
-DOCSTART-
682	Aeroflot	http://en.wikipedia.org/wiki/Aeroflot	89659	m.0mbv5
683	Irina Dannenberg	http://en.wikipedia.org/wiki/Irina_Dannenberg	26563069	nil
-DOCSTART-
684	Bay Area	http://en.wikipedia.org/wiki/San_Francisco_Bay_Area	19283806	m.06pvr
685	Gonzalez	http://en.wikipedia.org/wiki/Gio_Gonzalez	8474441	m.0274sdf
-DOCSTART-
686	Dolphins	http://en.wikipedia.org/wiki/Miami_Dolphins	19190	m.04vn5
687	Chad Johnson	http://en.wikipedia.org/wiki/Chad_Johnson_(wide_receiver)	7761399	m.03tnlt
-DOCSTART-
688	Hurricane	http://en.wikipedia.org/wiki/Hurricane_Redskins	1279236	m.04pn7c
689	George Washington	http://en.wikipedia.org/wiki/George_Washington_Colonials	15065504	m.0807x3r
-DOCSTART-
690	Melissa Mullis	nil	nil	nil
691	Dragon	http://en.wikipedia.org/wiki/JHS_Dragons	2855483	m.01v6tvm
-DOCSTART-
692	Edison Electric Institute	http://en.wikipedia.org/wiki/Edison_Electric_Institute	8760883	m.027htkr
693	Jim Owen	http://en.wikipedia.org/wiki/Jim_Owen	22522702	m.05zkrqk
-DOCSTART-
694	Dennis Virag	nil	nil	nil
695	Automotive Consulting Group Inc.	http://en.wikipedia.org/wiki/Automotive_Consulting_Group_Inc.	30860234	m.0bzpk4
-DOCSTART-
696	Liza Cordeiro	nil	nil	nil
697	Department	http://en.wikipedia.org/wiki/United_States_Department_of_Education	70919	m.0jbl2
-DOCSTART-
698	Marblehead	http://en.wikipedia.org/wiki/Marblehead,_Massachusetts	275291	m.01p7rh
699	Kayla	http://en.wikipedia.org/wiki/Kayla_Harrison	27613520	m.0c3_l01
-DOCSTART-
700	CVS MinuteClinic	http://en.wikipedia.org/wiki/CVS_MinuteClinic	27814204	m.0cc6m_9
701	Andrew Sussman	http://en.wikipedia.org/wiki/Andrew_Sussman	5246849	nil
-DOCSTART-
702	Cornell	http://en.wikipedia.org/wiki/Cornell_University	7954422	m.01w3v
703	Christopher Clark	http://en.wikipedia.org/wiki/Christopher_Clark	8918006	m.05y23nj
-DOCSTART-
704	Bradford Wilcox	http://en.wikipedia.org/wiki/W._Bradford_Wilcox	30669147	m.0g9xcch
705	National Marriage Project	http://en.wikipedia.org/wiki/The_National_Marriage_Project	32326682	m.0gywqz1
-DOCSTART-
706	Fiore	nil	nil	nil
707	Boulevard	http://en.wikipedia.org/wiki/Boulevard_and_Trumbull_Towing	40158216	m.0wxx4yx
-DOCSTART-
708	Dish Network	http://en.wikipedia.org/wiki/Dish_Network	77784	m.0kc4f
709	Maine	http://en.wikipedia.org/wiki/Maine	19977	m.050ks
-DOCSTART-
710	Don Mattingly	http://en.wikipedia.org/wiki/Don_Mattingly	102811	m.0pzt4
711	Dodgers	http://en.wikipedia.org/wiki/Los_Angeles_Dodgers	18213	m.04mjl
-DOCSTART-
712	CEA	nil	nil	nil
713	Kenneth Ocastro	nil	nil	nil
-DOCSTART-
714	Dave Nagle	http://en.wikipedia.org/wiki/Dave_Nagle	7894927	m.026h_y7
715	ESPN	http://en.wikipedia.org/wiki/ESPN_(United_States)	77795	m.0kc6x
-DOCSTART-
716	Guerrero	http://en.wikipedia.org/wiki/Robert_Guerrero	6821123	m.0gqq2v
717	Casey	http://en.wikipedia.org/wiki/Casey_Guerrero	6821123	m.0gqq2v
-DOCSTART-
718	Katie Carey	http://en.wikipedia.org/wiki/Katie_Carey	19073290	m.04jb7dz
719	House Democratic	http://en.wikipedia.org/wiki/House_Democratic	35098328	m.01rpl5
-DOCSTART-
720	Apple Inc.	http://en.wikipedia.org/wiki/Steve_Jobs	7412236	m.06y3r
721	October	http://en.wikipedia.org/wiki/October	22332	m.05lf_
-DOCSTART-
722	Jeff Crowe	http://en.wikipedia.org/wiki/Jeff_Crowe	1096453	m.045p8x
723	Norwest Venture Partners	http://en.wikipedia.org/wiki/Norwest_Venture_Partners	18101246	m.04cqt5j
-DOCSTART-
724	Kasie Hunt	http://en.wikipedia.org/wiki/Kasie_Hunt	47620014	nil
725	Associated Press	http://en.wikipedia.org/wiki/Associated_Press	18935732	m.0cv_2
-DOCSTART-
726	Cesare Prandelli	http://en.wikipedia.org/wiki/Cesare_Prandelli	2195027	m.06v1b6
727	Italy	http://en.wikipedia.org/wiki/Italy_national_football_team	362466	m.01_lhg
-DOCSTART-
728	Christine Mann	http://en.wikipedia.org/wiki/Christine_Mann	42411345	nil
729	Texas Department	http://en.wikipedia.org/wiki/State_Health_Services	25936865	m.0b6jd93
-DOCSTART-
730	Rangeley Lakes Heritage Trust	http://en.wikipedia.org/wiki/Rangeley_Lakes_Heritage_Trust	43490486	nil
731	Cupsuptic Lake	http://en.wikipedia.org/wiki/Cupsuptic_Lake	7202390	m.025vzvh
-DOCSTART-
732	Clinton	http://en.wikipedia.org/wiki/Clinton,_Ontario	783373	m.03c1f3
733	Craig Johnson	http://en.wikipedia.org/wiki/Craig_Johnson	28164629	m.0cm9d6f
-DOCSTART-
734	Heard	nil	nil	nil
735	Athens Regional	http://en.wikipedia.org/wiki/Athens_Regional_Medical_Center	15535315	m.04g3cb7
-DOCSTART-
736	MU	http://en.wikipedia.org/wiki/Marshall_University	560365	m.02q253
737	Doc Holliday	http://en.wikipedia.org/wiki/Doc_Holliday_(American_football)	24043868	m.03gt0xr
-DOCSTART-
738	Hu	http://en.wikipedia.org/wiki/Hu_Jintao	151210	m.013my_
739	Jang	http://en.wikipedia.org/wiki/Chang_Sung-taek	12846013	m.02x7ccy
-DOCSTART-
740	Jenkins	nil	nil	nil
741	Tina Bailes	nil	nil	nil
-DOCSTART-
742	West Virginia State University	http://en.wikipedia.org/wiki/West_Virginia_State_University	1245250	m.04lr53
743	Brian Hemphill	http://en.wikipedia.org/wiki/Brian_Hemphill	52348182	nil
-DOCSTART-
744	Nebraska	http://en.wikipedia.org/wiki/Nebraska_Cornhuskers_football	4108481	m.0bjkk9
745	Colorado	http://en.wikipedia.org/wiki/Colorado_College_Tigers	181548	m.018t8f
-DOCSTART-
746	Anthony Majestro	nil	nil	nil
747	Callaghan	http://en.wikipedia.org/wiki/Callaghan	52278	m.0drdb
-DOCSTART-
748	Angelique Kerber	http://en.wikipedia.org/wiki/Angelique_Kerber	12472317	m.02w7qlh
749	Timea Babos	nil	nil	nil
-DOCSTART-
750	Colville Tribe	http://en.wikipedia.org/wiki/Colville_tribe	13654095	m.03cd4mg
751	Cathy Moses	http://en.wikipedia.org/wiki/Cathy_Moses	2511247	m.07jznv
-DOCSTART-
752	Chris Stadelman	nil	nil	nil
753	Maloney	http://en.wikipedia.org/wiki/Bill_Maloney	31124805	m.0gh6b9k
-DOCSTART-
754	Marlene McClinton	nil	nil	nil
755	Houston Airports	nil	nil	nil
-DOCSTART-
756	Middle East	http://en.wikipedia.org/wiki/Middle_East_analysis_Control_Risks	10214430	m.02q5f5s
757	Gala Riani	nil	nil	nil
-DOCSTART-
758	Mike du Toit	http://en.wikipedia.org/wiki/Mike_du_Toit	1599510	m.05fm3t
759	Boeremag	http://en.wikipedia.org/wiki/Boeremag	157880	m.014spk
-DOCSTART-
760	Andy Hall	nil	nil	nil
761	ESPN	http://en.wikipedia.org/wiki/ESPN_(United_States)	77795	m.0kc6x
-DOCSTART-
762	FAO	http://en.wikipedia.org/wiki/Food_and_Agriculture_Organization	11107	m.02zwc
763	Christopher Matthews	http://en.wikipedia.org/wiki/Christopher_Matthews	274210	m.01p3n8
-DOCSTART-
764	Cashier 's Office	nil	nil	nil
765	Arthur Kwesi-John	http://en.wikipedia.org/wiki/Arthur_Kwesi-John	36600503	m.0kmbqjy
-DOCSTART-
766	Les Miles	http://en.wikipedia.org/wiki/Les_Miles	1520796	m.057nwf
767	LSU	http://en.wikipedia.org/wiki/LSU_Tigers	4587079	m.0cb9b2
-DOCSTART-
768	Boston	http://en.wikipedia.org/wiki/Boston_Red_Sox	4339	m.01d5z
769	Bobby Valentine	http://en.wikipedia.org/wiki/Bobby_Valentine	1105870	m.046gbn
-DOCSTART-
770	Mary	nil	nil	nil
771	United States	http://en.wikipedia.org/wiki/United_States	3434750	m.09c7w0
-DOCSTART-
772	BALCO	http://en.wikipedia.org/wiki/Bay_Area_Laboratory_Co-operative	879858	m.03l5xj
773	Victor Conte	http://en.wikipedia.org/wiki/Victor_Conte	1244693	m.04lpyb
-DOCSTART-
774	Wang Yilin	http://en.wikipedia.org/wiki/Wang_Yilin	51405417	nil
775	CNOOC	http://en.wikipedia.org/wiki/China_National_Offshore_Oil_Corporation	30861330	m.06ds0l
-DOCSTART-
776	Connecticut	nil	nil	nil
777	Geno Auriemma	http://en.wikipedia.org/wiki/Geno_Auriemma	756107	m.038p7s
-DOCSTART-
778	Eslite	http://en.wikipedia.org/wiki/Eslite_Bookstore	10828770	m.02qr9ks
779	Robert Wu	http://en.wikipedia.org/wiki/Robert_Wu	38198728	m.0j_mc2
-DOCSTART-
780	NASA	http://en.wikipedia.org/wiki/Jet_Propulsion_Laboratory	16459	m.0467p
781	Charles Elachi	http://en.wikipedia.org/wiki/Charles_Elachi	2230432	m.06xry7
-DOCSTART-
782	Bill Lee	http://en.wikipedia.org/wiki/Bill_Lee	58059164	nil
783	Apple	http://en.wikipedia.org/wiki/Apple_Inc.	856	m.0k8z
-DOCSTART-
784	Protect Marriage Maine	http://en.wikipedia.org/wiki/Protect_Marriage_Maine	34866809	m.0j44dr0
785	Bob Emrich	nil	nil	nil
-DOCSTART-
786	Brian Smith	http://en.wikipedia.org/wiki/Brian_Smith_(Coach)	4106416	m.0bjf0k
787	East Jackson	http://en.wikipedia.org/wiki/East_Jackson	1442176	m.051y29
-DOCSTART-
788	Lewiston High School	http://en.wikipedia.org/wiki/Lewiston_High_School	11968549	m.02r_1vd
789	Galipeau	http://en.wikipedia.org/wiki/Galipeau	100709	m.0pml7
-DOCSTART-
790	Development Authority	http://en.wikipedia.org/wiki/Development_Authority	36188490	m.09bs2b
791	Tigers	http://en.wikipedia.org/wiki/Tigers	30075	m.07dm6
-DOCSTART-
792	Judy Frankel Antiques	http://en.wikipedia.org/wiki/Judy_Frankel_Antiques	377805	nil
793	Antiques Centre	http://en.wikipedia.org/wiki/Antiques_Centre_of_Troy	30059	m.07dgk
-DOCSTART-
794	Washington	http://en.wikipedia.org/wiki/Washington,_D.C.	108956	m.0rh6k
795	Duncan	http://en.wikipedia.org/wiki/Arne_Duncan	2226852	m.06xgdy
-DOCSTART-
796	Terri Bowman	nil	nil	nil
797	Amina	http://en.wikipedia.org/wiki/Amina	2410466	m.07b4sc
-DOCSTART-
798	Chiu Chun-wen	http://en.wikipedia.org/wiki/Chiu_Chun-wen	39454598	m.0vpxjyk
799	Chung Ru Lin	http://en.wikipedia.org/wiki/Chung_Ru_Lin	18893915	m.04jbp2w
-DOCSTART-
800	Cain	http://en.wikipedia.org/wiki/Brandon_Cain	2642917	m.07tv1b
801	Wright Blake	http://en.wikipedia.org/wiki/Wright_Blake	33175	m.03f70xs
-DOCSTART-
802	ACCESS	http://en.wikipedia.org/wiki/Arab_Community_Center_for_Economic_and_Social_Services	867780	m.03jz60
803	Hassan Jaber	http://en.wikipedia.org/wiki/Hassan_Jaber	814724	m.03dsmm
-DOCSTART-
804	Giroux	nil	nil	nil
805	Daily News	http://en.wikipedia.org/wiki/Daily_News	504790	m.02jf15
-DOCSTART-
806	Jessica Sidman	http://en.wikipedia.org/wiki/Jessica_Sidman	38068234	m.0pcvcmz
807	Young Young & Hungry	nil	nil	nil
-DOCSTART-
808	Bureau	http://en.wikipedia.org/wiki/United_States_Bureau_of_Reclamation	388065	m.022g7l
809	Buck Feist	http://en.wikipedia.org/wiki/Buck_Feist	1539839	m.01w3ggw
-DOCSTART-
810	Denver	http://en.wikipedia.org/wiki/Denver	8522	m.02cl1
811	Aurora	http://en.wikipedia.org/wiki/Aurora,_Colorado	108353	m.0r8hc
-DOCSTART-
812	Amazon	http://en.wikipedia.org/wiki/Amazon.com	90451	m.0mgkg
813	Jeff Bezos	http://en.wikipedia.org/wiki/Jeff_Bezos	142528	m.011z69
-DOCSTART-
814	Uganda	http://en.wikipedia.org/wiki/Uganda	31816	m.07tp2
815	Larry Fitzgerald	http://en.wikipedia.org/wiki/Larry_Fitzgerald	1078709	m.0443b8
-DOCSTART-
816	Felix Hernandez	nil	nil	nil
817	Seattle Mariners	http://en.wikipedia.org/wiki/Seattle_Mariners	27660	m.06wpc
-DOCSTART-
818	Abdul Matin	nil	nil	nil
819	Williamson	nil	nil	nil
-DOCSTART-
820	Jeff Barnard	http://en.wikipedia.org/wiki/Jeff_Barnard	533061	m.02mdp9
821	Associated Press	http://en.wikipedia.org/wiki/Associated_Press	18935732	m.0cv_2
-DOCSTART-
822	Charles Aris	http://en.wikipedia.org/wiki/Charles_Aris	8715889	m.027g090
823	Chad Oakley	http://en.wikipedia.org/wiki/Chad_Oakley	531820	m.02m7vr
-DOCSTART-
824	Alejandro Mayorkas	http://en.wikipedia.org/wiki/Alejandro_Mayorkas	36383539	m.076x2y9
825	U.S.	http://en.wikipedia.org/wiki/United_States_Citizenship_and_Immigration_Services	3805309	m.021psw
-DOCSTART-
826	Dale Earnhardt Jr.	http://en.wikipedia.org/wiki/Dale_Earnhardt,_Jr.	158454	m.014x8j
827	Hendrick Motorsports	http://en.wikipedia.org/wiki/Hendrick_Motorsports	2089777	m.06lg0g
-DOCSTART-
828	Associated Press	http://en.wikipedia.org/wiki/Associated_Press	18935732	m.0cv_2
829	Gonzalo Solano	http://en.wikipedia.org/wiki/Gonzalo_Solano	39925778	m.0y65lcp
-DOCSTART-
830	Frank Bajak	nil	nil	nil
831	Associated Press	http://en.wikipedia.org/wiki/Associated_Press	18935732	m.0cv_2
-DOCSTART-
832	Traci Klein	nil	nil	nil
833	Mayo Clinic	http://en.wikipedia.org/wiki/Mayo_Clinic	160843	m.0158xh
-DOCSTART-
834	Lewis County	http://en.wikipedia.org/wiki/Lewis_County,_West_Virginia	91037	m.0mlmn
835	Ireland	http://en.wikipedia.org/wiki/Ireland,_West_Virginia	2917157	m.08cfyn
-DOCSTART-
836	Baltimore	http://en.wikipedia.org/wiki/Baltimore_Orioles	4340	m.01d6g
837	Josh Beckett	http://en.wikipedia.org/wiki/Josh_Beckett	351303	m.01z9th
-DOCSTART-
838	Health Statistics	http://en.wikipedia.org/wiki/National_Center_for_Health_Statistics	1042734	m.040zkg
839	Centers	http://en.wikipedia.org/wiki/Centers_for_Disease_Control_and_Prevention	6811	m.01zrs
-DOCSTART-
840	Stanford Design Program	nil	nil	nil
841	Banny Banerjee	nil	nil	nil
-DOCSTART-
842	Roseburg	http://en.wikipedia.org/wiki/Roseburg,_Oregon	130754	m.0zcr6
843	Douglas Inn	http://en.wikipedia.org/wiki/Douglas_Inn	958621	m.03tdwf
-DOCSTART-
844	Maine State Museum Commission	http://en.wikipedia.org/wiki/Maine_State_Museum_Commission	18347692	m.04f4hjf
845	Charles J. Micoleau	http://en.wikipedia.org/wiki/Charles_J._Micoleau	50556269	nil
-DOCSTART-
846	Semenya	http://en.wikipedia.org/wiki/Caster_Semenya	24019501	m.07kbtm6
847	Fikile Mbalula	http://en.wikipedia.org/wiki/Fikile_Mbalula	18606504	m.04gqr_n
-DOCSTART-
848	Goldman Sachs	http://en.wikipedia.org/wiki/Goldman_Sachs	335244	m.01xdn1
849	Robert Yen	http://en.wikipedia.org/wiki/Robert_Yen	1858083	m.061lpg
-DOCSTART-
850	Frenchman Laurent Fignon	http://en.wikipedia.org/wiki/Laurent_Fignon	556345	m.02pplm
851	Bernard Hinault	http://en.wikipedia.org/wiki/Bernard_Hinault	284767	m.01pvzr
-DOCSTART-
852	Sebastian Coe	http://en.wikipedia.org/wiki/Sebastian_Coe	412054	m.0256hg
853	London Games	http://en.wikipedia.org/wiki/London_Olympics	2179709	nil
-DOCSTART-
854	Romeo Crennel	http://en.wikipedia.org/wiki/Romeo_Crennel	1515353	m.05777k
855	Cleveland	http://en.wikipedia.org/wiki/Cleveland_Browns	6576	m.01xvb
-DOCSTART-
856	West Virginia	http://en.wikipedia.org/wiki/West_Virginia	32905	m.081mh
857	Appalachian Power	http://en.wikipedia.org/wiki/Appalachian_Power	1648542	m.05khjc
-DOCSTART-
858	Joey Cabell	http://en.wikipedia.org/wiki/Joey_Cabell	42556174	nil
859	Chart House	http://en.wikipedia.org/wiki/Chart_House	1680403	m.05mwl0
-DOCSTART-
860	Jesse Jackson Jr.	http://en.wikipedia.org/wiki/Jesse_Jackson,_Jr.	411900	m.0255y7
861	Illinois	http://en.wikipedia.org/wiki/Illinois	14849	m.03v0t
-DOCSTART-
862	Claudio Sabatini	http://en.wikipedia.org/wiki/Claudio_Sabatini	1649586	m.05kllk
863	Bologna	http://en.wikipedia.org/wiki/Bologna	21069333	m.096g3
-DOCSTART-
864	Kobe Bryant	http://en.wikipedia.org/wiki/Kobe_Bryant	246185	m.01kmd4
865	Los Angeles Lakers	http://en.wikipedia.org/wiki/Los_Angeles_Lakers	72893	m.0jmk7
-DOCSTART-
866	Minnesota	http://en.wikipedia.org/wiki/Minnesota_Twins	20050	m.0512p
867	Boston	http://en.wikipedia.org/wiki/Boston_Red_Sox	4339	m.01d5z
-DOCSTART-
868	BIMP-EAGA Mountain Bike	http://en.wikipedia.org/wiki/BIMP-EAGA	12674996	m.02x013y
869	Hilario Ladra	nil	nil	nil
-DOCSTART-
870	Felix Hernandez	nil	nil	nil
871	Seattle	http://en.wikipedia.org/wiki/Seattle_Mariners	27660	m.06wpc
-DOCSTART-
872	California	http://en.wikipedia.org/wiki/California	5407	m.01n7q
873	Sen. Leland Yee	http://en.wikipedia.org/wiki/Leland_Yee	1571042	m.05c9vh
-DOCSTART-
874	AHS	http://en.wikipedia.org/wiki/Apalachee_High_School_football_team	53679531	nil
875	Shane Davis	http://en.wikipedia.org/wiki/Shane_Davis_(Coach)	38521597	m.0j36201
-DOCSTART-
876	Adria MacKenzie	nil	nil	nil
877	Canada	http://en.wikipedia.org/wiki/General_Motors_Canada	2918310	m.08cj97
-DOCSTART-
878	Decatur	http://en.wikipedia.org/wiki/Decatur,_Georgia	110036	m.0rvty
879	Atlanta	http://en.wikipedia.org/wiki/Atlanta	3138	m.013yq
-DOCSTART-
880	Helen Hodge	http://en.wikipedia.org/wiki/Helen_Hodge	55882320	nil
881	Maplecroft	http://en.wikipedia.org/wiki/Maplecroft	5138407	m.0h_bp_0
-DOCSTART-
882	Maryland State Police	http://en.wikipedia.org/wiki/Maryland_State_Police	4292473	m.0bvhjg
883	Greg Shipley	nil	nil	nil
-DOCSTART-
884	Grand Cathay	http://en.wikipedia.org/wiki/Grand_Cathay	151575	m.013qmk
885	Meissen Chang	http://en.wikipedia.org/wiki/Meissen_Chang	1063807	m.042t6c
-DOCSTART-
886	Ken Allen	http://en.wikipedia.org/wiki/Ken_Allen	8144824	m.026t73d
887	Belgrade Lakes	http://en.wikipedia.org/wiki/Belgrade,_Maine	116011	m.0tq5h
-DOCSTART-
888	Hulyk	nil	nil	nil
889	Becky	http://en.wikipedia.org/wiki/Becky	16335527	nil
-DOCSTART-
890	Nicholas County Solid Waste Authority	http://en.wikipedia.org/wiki/Nicholas_County_Solid_Waste_Authority	17133971	nil
891	Larry Bradford	http://en.wikipedia.org/wiki/Larry_Bradford	30990580	m.06phn4q
-DOCSTART-
892	Britain	http://en.wikipedia.org/wiki/Great_Britain	13530298	m.034cm
893	Barclays	http://en.wikipedia.org/wiki/Barclays	35644201	m.05t8c5
-DOCSTART-
894	Todd Watson	http://en.wikipedia.org/wiki/Todd_Watson	16663715	m.03ykkrx
895	Foley	http://en.wikipedia.org/wiki/Foley,_Alabama	99890	m.0pgsh
-DOCSTART-
896	Joey Jackson	http://en.wikipedia.org/wiki/Joey_Jackson	2817810	m.084m19
897	Jonathan Roth	nil	nil	nil
-DOCSTART-
898	Athens Regional Medical Center	http://en.wikipedia.org/wiki/Athens_Regional_Medical_Center	15535315	m.04g3cb7
899	Heard	nil	nil	nil
-DOCSTART-
900	Erskine	http://en.wikipedia.org/wiki/Erskine	568130	m.02qx98
901	Lars Jonassen	nil	nil	nil
-DOCSTART-
902	Laura Coale	nil	nil	nil
903	DIA	http://en.wikipedia.org/wiki/Denver_International_Airport	263648	m.01n2vy
-DOCSTART-
904	Karin	nil	nil	nil
